Valor do sinal,Temperatura,Umidade,Hora
0.025390625,26.8°C,73%,17:44:37
0.033203125,26.8°C,73%,17:44:53
-0.2578125,26.8°C,73%,17:45:09
-0.2578125,26.8°C,73%,17:45:25
0.041015625,26.8°C,73%,17:45:42
0.0390625,26.8°C,73%,17:45:58
-0.26171875,26.8°C,73%,17:46:14
-0.224609375,26.8°C,73%,17:46:30
0.033203125,26.8°C,73%,17:46:46
-0.03515625,27.0°C,73%,17:47:03
-0.275390625,27.0°C,73%,17:47:19
-0.203125,27.0°C,73%,17:47:35
0.037109375,27.0°C,73%,17:47:51
-0.111328125,27.0°C,73%,17:48:07
-0.271484375,27.0°C,73%,17:48:23
-0.142578125,27.0°C,73%,17:48:39
0.03125,27.0°C,73%,17:48:55
-0.138671875,27.0°C,73%,17:49:12
-0.26953125,27.0°C,73%,17:49:28
-0.0703125,27.0°C,73%,17:49:44
0.029296875,27.0°C,73%,17:50:00
-0.2109375,27.0°C,73%,17:50:16
-0.259765625,27.0°C,73%,17:50:32
-0.017578125,27.0°C,73%,17:50:48
0.044921875,27.0°C,73%,17:51:05
-0.259765625,27.0°C,73%,17:51:21
-0.26171875,27.0°C,73%,17:51:37
0.03125,27.0°C,73%,17:51:53
0.03515625,27.0°C,73%,17:52:09
-0.259765625,27.0°C,73%,17:52:26
-0.255859375,27.0°C,73%,17:52:42
0.0546875,27.0°C,73%,17:52:58
-0.0078125,27.0°C,73%,17:53:14
-0.26171875,27.0°C,73%,17:53:31
-0.216796875,27.0°C,73%,17:53:47
0.037109375,27.0°C,73%,17:54:03
-0.06640625,27.0°C,73%,17:54:19
-0.271484375,27.0°C,73%,17:54:35
-0.14453125,27.0°C,73%,17:54:52
0.03125,27.0°C,73%,17:55:08
-0.115234375,27.0°C,73%,17:55:24
-0.259765625,27.0°C,73%,17:55:40
-0.087890625,27.0°C,73%,17:55:58
0.05078125,27.0°C,73%,17:56:14
-0.19140625,27.0°C,73%,17:56:30
-0.2578125,27.0°C,73%,17:56:46
-0.02734375,27.0°C,73%,17:57:03
0.04296875,27.0°C,73%,17:57:19
-0.234375,27.0°C,73%,17:57:35
-0.265625,27.0°C,73%,17:57:51
0.03125,27.0°C,73%,17:58:07
0.033203125,27.0°C,73%,17:58:24
-0.25390625,27.0°C,73%,17:58:40
-0.255859375,27.0°C,73%,17:58:56
0.0390625,27.0°C,73%,17:59:12
0.0234375,27.0°C,73%,17:59:28
-0.271484375,27.0°C,73%,17:59:44
-0.240234375,27.0°C,73%,18:00:01
0.025390625,27.0°C,73%,18:00:17
-0.033203125,27.0°C,73%,18:00:33
-0.265625,27.0°C,73%,18:00:50
-0.185546875,27.0°C,73%,18:01:06
0.04296875,27.0°C,73%,18:01:22
-0.111328125,27.0°C,73%,18:01:38
-0.265625,27.0°C,73%,18:01:54
-0.134765625,27.0°C,73%,18:02:10
0.033203125,27.0°C,73%,18:02:27
-0.171875,27.0°C,73%,18:02:43
-0.275390625,27.0°C,73%,18:02:59
-0.068359375,27.0°C,73%,18:03:15
0.017578125,27.0°C,73%,18:03:31
-0.23046875,27.0°C,73%,18:03:47
-0.275390625,27.0°C,73%,18:04:03
-0.009765625,27.0°C,73%,18:04:20
0.04296875,27.0°C,73%,18:04:36
-0.263671875,27.0°C,73%,18:04:52
-0.26171875,27.0°C,73%,18:05:08
0.029296875,27.0°C,73%,18:05:24
0.03515625,27.0°C,73%,18:05:40
-0.267578125,27.0°C,73%,18:05:56
0.029296875,27.0°C,73%,18:06:12
-0.12109375,27.0°C,73%,18:06:28
-0.271484375,27.0°C,73%,18:06:45
-0.12109375,27.0°C,73%,18:07:01
0.0390625,27.0°C,73%,18:07:17
-0.18359375,27.0°C,73%,18:07:33
-0.26953125,27.0°C,73%,18:07:49
-0.0625,27.0°C,73%,18:08:05
0.01953125,27.0°C,73%,18:08:22
-0.267578125,27.0°C,73%,18:08:38
-0.287109375,27.0°C,73%,18:08:54
-0.033203125,27.0°C,73%,18:09:10
0.001953125,27.0°C,73%,18:09:26
-0.30078125,27.0°C,73%,18:09:43
-0.306640625,27.0°C,73%,18:09:59
0.0078125,27.0°C,73%,18:10:15
-0.01171875,27.0°C,73%,18:10:31
-0.283203125,27.0°C,73%,18:10:47
-0.26953125,27.0°C,73%,18:11:03
0.009765625,27.0°C,73%,18:11:19
-0.060546875,27.0°C,73%,18:11:35
-0.291015625,27.0°C,73%,18:11:51
-0.21875,27.0°C,73%,18:12:08
0.021484375,27.0°C,73%,18:12:24
-0.1171875,27.0°C,73%,18:12:40
-0.275390625,27.0°C,73%,18:12:56
-0.146484375,27.0°C,73%,18:13:12
0.03125,27.0°C,73%,18:13:28
-0.134765625,27.0°C,73%,18:13:45
-0.26171875,27.0°C,73%,18:14:01
-0.0625,27.0°C,73%,18:14:17
0.029296875,27.0°C,73%,18:14:33
-0.23828125,27.0°C,73%,18:14:49
-0.29296875,27.0°C,73%,18:15:05
-0.03125,27.0°C,73%,18:15:21
0.033203125,27.0°C,73%,18:15:37
-0.24609375,27.0°C,73%,18:15:53
-0.265625,27.0°C,73%,18:16:09
0.0234375,27.0°C,73%,18:16:25
0.025390625,27.0°C,73%,18:16:41
-0.2734375,27.0°C,73%,18:16:57
-0.2734375,27.0°C,73%,18:17:14
0.009765625,27.0°C,73%,18:17:30
-0.03515625,27.0°C,73%,18:17:46
-0.275390625,27.0°C,73%,18:18:02
0.560546875,27.0°C,73%,18:18:18
0.814453125,27.0°C,73%,18:18:34
0.615234375,27.0°C,73%,18:18:50
0.0859375,27.0°C,73%,18:19:06
0.201171875,27.0°C,73%,18:19:22
0.197265625,27.0°C,73%,18:19:38
-0.021484375,27.0°C,73%,18:19:54
-0.171875,27.0°C,73%,18:20:11
0.056640625,27.0°C,73%,18:20:27
0.099609375,27.0°C,73%,18:20:43
-0.16015625,27.0°C,73%,18:20:59
-0.1953125,27.0°C,73%,18:21:15
0.064453125,27.0°C,73%,18:21:31
0.0703125,27.0°C,73%,18:21:47
-0.23046875,27.0°C,73%,18:22:03
-0.21875,27.0°C,73%,18:22:19
0.04296875,27.0°C,73%,18:22:35
0.001953125,27.0°C,73%,18:22:51
-0.2578125,27.0°C,73%,18:23:07
0.021484375,27.0°C,73%,18:23:23
0.0390625,27.0°C,73%,18:23:39
-0.251953125,27.0°C,73%,18:23:55
-0.21875,27.0°C,73%,18:24:11
0.04296875,27.0°C,73%,18:24:27
0.01953125,27.0°C,73%,18:24:46
-0.24609375,27.0°C,73%,18:25:02
-0.16796875,27.0°C,73%,18:25:18
0.0625,27.0°C,73%,18:25:35
-0.037109375,27.0°C,73%,18:25:51
-0.248046875,27.0°C,73%,18:26:07
-0.126953125,27.0°C,73%,18:26:23
0.0546875,27.0°C,73%,18:26:39
-0.09765625,27.0°C,73%,18:26:55
-0.240234375,27.0°C,73%,18:27:11
-0.0546875,27.0°C,73%,18:27:27
0.05859375,27.0°C,73%,18:27:43
-0.162109375,27.0°C,73%,18:27:59
-0.236328125,27.0°C,73%,18:28:15
0.00390625,27.0°C,73%,18:28:31
0.07421875,27.0°C,73%,18:28:47
-0.197265625,27.0°C,73%,18:29:04
-0.220703125,27.0°C,73%,18:29:20
0.041015625,27.0°C,73%,18:29:36
0.05859375,27.0°C,73%,18:29:52
-0.236328125,27.0°C,73%,18:30:08
-0.201171875,27.0°C,73%,18:30:24
0.05078125,27.0°C,73%,18:30:40
0.017578125,27.0°C,73%,18:30:56
-0.251953125,27.0°C,73%,18:31:12
-0.177734375,27.0°C,73%,18:31:29
0.0703125,27.0°C,73%,18:31:45
-0.009765625,27.0°C,73%,18:32:01
-0.2421875,27.0°C,73%,18:32:17
-0.146484375,27.0°C,73%,18:32:33
0.048828125,27.0°C,73%,18:32:49
-0.099609375,27.0°C,73%,18:33:05
-0.244140625,27.0°C,73%,18:33:21
-0.06640625,27.0°C,73%,18:33:38
0.0625,27.0°C,73%,18:33:54
-0.146484375,27.0°C,73%,18:34:10
-0.236328125,27.0°C,73%,18:34:26
-0.005859375,27.0°C,73%,18:34:42
0.060546875,27.0°C,73%,18:34:58
-0.20703125,27.0°C,73%,18:35:14
-0.23828125,27.0°C,73%,18:35:30
0.01171875,27.0°C,73%,18:35:46
0.048828125,27.0°C,73%,18:36:02
-0.23046875,27.0°C,73%,18:36:19
-0.087890625,27.0°C,73%,18:36:35
0.115234375,27.0°C,73%,18:36:51
0.056640625,27.0°C,73%,18:37:07
-0.220703125,27.0°C,73%,18:37:23
-0.13671875,27.0°C,73%,18:37:39
0.07421875,27.0°C,73%,18:37:55
-0.021484375,27.0°C,73%,18:38:12
-0.216796875,27.0°C,73%,18:38:28
-0.083984375,27.0°C,73%,18:38:44
0.072265625,27.0°C,73%,18:39:00
-0.068359375,27.0°C,73%,18:39:16
-0.212890625,27.0°C,73%,18:39:32
-0.02734375,27.0°C,73%,18:39:49
0.07421875,27.0°C,73%,18:40:05
-0.15234375,27.0°C,73%,18:40:21
-0.23046875,27.0°C,73%,18:40:37
-0.00390625,27.0°C,73%,18:40:53
0.060546875,27.0°C,73%,18:41:09
-0.205078125,27.0°C,73%,18:41:25
-0.23046875,27.0°C,73%,18:41:41
0.029296875,27.0°C,73%,18:41:57
0.052734375,27.0°C,73%,18:42:14
-0.2265625,27.0°C,73%,18:42:30
-0.169921875,27.0°C,73%,18:42:46
0.087890625,27.0°C,73%,18:43:02
0.08203125,27.0°C,73%,18:43:18
0.03125,27.0°C,73%,18:43:34
0.1796875,27.0°C,73%,18:43:51
0.20703125,27.0°C,73%,18:44:07
0.078125,27.0°C,73%,18:44:23
-0.1640625,27.0°C,73%,18:44:39
0.009765625,27.0°C,73%,18:44:55
0.107421875,27.0°C,73%,18:45:11
-0.0859375,27.0°C,73%,18:45:27
-0.20703125,27.0°C,73%,18:45:44
0.017578125,27.0°C,73%,18:46:00
0.0859375,27.0°C,73%,18:46:16
-0.16015625,27.0°C,73%,18:46:32
-0.20703125,27.0°C,73%,18:46:48
0.048828125,27.0°C,73%,18:47:04
0.080078125,26.9°C,73%,18:47:21
-0.18359375,26.9°C,73%,18:47:37
-0.1640625,26.9°C,73%,18:47:53
0.10546875,26.9°C,73%,18:48:09
0.095703125,26.9°C,73%,18:48:25
-0.193359375,26.9°C,73%,18:48:41
-0.123046875,26.9°C,73%,18:48:57
0.099609375,26.9°C,73%,18:49:13
0.044921875,26.9°C,73%,18:49:30
-0.203125,26.9°C,73%,18:49:46
-0.078125,26.9°C,73%,18:50:02
0.091796875,26.9°C,73%,18:50:18
-0.03125,26.9°C,73%,18:50:34
-0.216796875,26.9°C,73%,18:50:50
-0.041015625,26.9°C,73%,18:51:07
0.08203125,26.9°C,73%,18:51:23
-0.111328125,26.9°C,73%,18:51:39
-0.2265625,26.9°C,73%,18:51:55
-0.015625,26.9°C,73%,18:52:11
0.068359375,26.9°C,73%,18:52:27
-0.173828125,26.9°C,73%,18:52:44
-0.2265625,26.9°C,73%,18:53:00
0.02734375,26.9°C,73%,18:53:16
0.060546875,26.9°C,73%,18:53:32
-0.2109375,26.9°C,73%,18:53:48
-0.212890625,26.9°C,73%,18:54:04
0.04296875,26.9°C,73%,18:54:20
0.0390625,26.9°C,73%,18:54:37
-0.236328125,26.9°C,73%,18:54:53
-0.19140625,26.9°C,73%,18:55:09
0.052734375,26.9°C,73%,18:55:25
-0.001953125,26.9°C,73%,18:55:41
-0.2421875,26.9°C,73%,18:55:58
-0.14453125,26.9°C,73%,18:56:14
0.0625,26.9°C,73%,18:56:30
-0.046875,26.9°C,73%,18:56:46
-0.232421875,26.9°C,73%,18:57:02
-0.076171875,26.9°C,73%,18:57:18
0.068359375,26.9°C,73%,18:57:35
-0.107421875,26.9°C,73%,18:57:52
-0.236328125,26.9°C,73%,18:58:11
-0.0390625,26.9°C,73%,18:58:28
0.01953125,26.9°C,73%,18:58:44
-0.2265625,26.9°C,73%,18:59:00
-0.26953125,26.9°C,73%,18:59:16
-0.009765625,26.9°C,73%,18:59:33
0.06640625,26.9°C,73%,18:59:49
-0.1875,26.9°C,73%,19:00:05
-0.203125,26.9°C,73%,19:00:21
0.068359375,26.9°C,73%,19:00:37
0.10546875,26.9°C,73%,19:00:53
-0.150390625,26.9°C,73%,19:01:10
-0.1015625,26.9°C,73%,19:01:26
0.1484375,26.9°C,73%,19:01:42
0.12890625,26.9°C,73%,19:01:58
-0.15625,26.9°C,73%,19:02:14
-0.046875,26.9°C,73%,19:02:30
0.146484375,26.9°C,73%,19:02:47
0.08984375,26.9°C,73%,19:03:03
-0.158203125,26.9°C,73%,19:03:19
0.00390625,26.9°C,73%,19:03:35
0.142578125,26.9°C,73%,19:03:51
0.0234375,26.9°C,73%,19:04:07
-0.169921875,26.9°C,73%,19:04:23
0.0390625,26.9°C,73%,19:04:39
0.1328125,26.9°C,73%,19:04:55
-0.041015625,26.9°C,73%,19:05:11
-0.171875,26.9°C,73%,19:05:28
0.0625,26.9°C,73%,19:05:43
0.1171875,26.9°C,73%,19:06:00
-0.12109375,26.9°C,73%,19:06:16
-0.18359375,26.9°C,73%,19:06:32
0.06640625,26.9°C,73%,19:06:48
0.0859375,26.9°C,73%,19:07:04
-0.166015625,26.9°C,73%,19:07:20
-0.169921875,26.9°C,73%,19:07:36
0.08984375,26.9°C,73%,19:07:53
0.06640625,26.9°C,73%,19:08:09
-0.251953125,26.9°C,73%,19:08:25
-0.232421875,26.9°C,73%,19:08:41
0.046875,26.9°C,73%,19:08:57
0.0078125,26.9°C,73%,19:09:13
-0.232421875,26.9°C,73%,19:09:29
-0.13671875,26.9°C,73%,19:09:45
0.0703125,26.9°C,73%,19:10:01
-0.03515625,26.9°C,73%,19:10:18
-0.240234375,26.9°C,73%,19:10:34
-0.099609375,26.9°C,73%,19:10:50
0.0703125,26.9°C,73%,19:11:06
-0.083984375,26.9°C,73%,19:11:22
-0.2109375,26.9°C,73%,19:11:38
0.017578125,26.9°C,73%,19:11:54
0.115234375,26.9°C,73%,19:12:10
-0.06640625,26.9°C,73%,19:12:26
-0.16796875,26.9°C,73%,19:12:42
0.095703125,26.9°C,73%,19:12:59
0.134765625,26.9°C,73%,19:13:15
-0.111328125,26.9°C,73%,19:13:31
-0.150390625,26.9°C,73%,19:13:47
0.068359375,26.9°C,73%,19:14:03
-0.044921875,26.9°C,73%,19:14:19
-0.291015625,26.9°C,73%,19:14:35
-0.24609375,26.9°C,73%,19:14:51
0.056640625,26.9°C,73%,19:15:07
0.0546875,26.9°C,73%,19:15:23
-0.21484375,26.9°C,73%,19:15:40
-0.15234375,26.9°C,73%,19:15:56
0.083984375,26.9°C,73%,19:16:12
0.044921875,26.9°C,73%,19:16:28
-0.2109375,26.9°C,73%,19:16:44
-0.1015625,26.9°C,73%,19:17:00
0.08203125,26.9°C,73%,19:17:16
-0.001953125,26.9°C,73%,19:17:32
-0.212890625,26.9°C,73%,19:17:49
-0.08203125,26.9°C,73%,19:18:05
0.07421875,26.9°C,73%,19:18:21
-0.080078125,26.9°C,73%,19:18:37
-0.220703125,26.9°C,73%,19:18:55
-0.029296875,26.9°C,73%,19:19:11
0.09375,26.9°C,73%,19:19:28
-0.099609375,26.9°C,73%,19:19:44
-0.201171875,26.9°C,73%,19:20:00
0.123046875,26.9°C,73%,19:20:16
0.15625,26.9°C,73%,19:20:32
-0.109375,26.9°C,73%,19:20:48
-0.1484375,26.9°C,73%,19:21:04
0.125,26.9°C,73%,19:21:20
0.125,26.9°C,73%,19:21:36
-0.171875,26.9°C,73%,19:21:52
-0.142578125,26.9°C,73%,19:22:09
0.119140625,26.9°C,73%,19:22:25
0.099609375,26.9°C,73%,19:22:41
-0.19140625,26.9°C,73%,19:22:57
-0.115234375,26.9°C,73%,19:23:13
0.10546875,26.9°C,73%,19:23:29
0.052734375,26.9°C,73%,19:23:46
-0.189453125,26.9°C,73%,19:24:02
-0.05078125,26.9°C,73%,19:24:18
0.11328125,26.9°C,73%,19:24:34
-0.00390625,26.9°C,73%,19:24:50
-0.193359375,26.9°C,73%,19:25:06
-0.001953125,26.9°C,73%,19:25:22
0.095703125,26.9°C,73%,19:25:38
-0.0859375,26.9°C,73%,19:25:55
-0.22265625,26.9°C,73%,19:26:11
0.021484375,26.9°C,73%,19:26:30
0.091796875,26.9°C,73%,19:26:46
-0.15625,26.9°C,73%,19:27:02
-0.201171875,26.9°C,73%,19:27:18
0.072265625,26.9°C,73%,19:27:34
0.10546875,26.9°C,73%,19:27:51
-0.166015625,26.9°C,73%,19:28:07
-0.16796875,26.9°C,73%,19:28:23
0.10546875,26.9°C,73%,19:28:39
0.08984375,26.9°C,73%,19:28:55
-0.197265625,26.9°C,73%,19:29:12
-0.1484375,26.9°C,73%,19:29:28
0.1015625,26.9°C,73%,19:29:44
0.05859375,26.9°C,73%,19:30:00
-0.19921875,26.9°C,73%,19:30:16
-0.08984375,26.9°C,73%,19:30:32
0.103515625,26.9°C,73%,19:30:48
0.01171875,26.9°C,73%,19:31:04
-0.205078125,26.9°C,73%,19:31:20
-0.037109375,26.9°C,73%,19:31:36
0.1171875,26.9°C,73%,19:31:52
-0.056640625,26.9°C,73%,19:32:08
-0.1796875,26.9°C,73%,19:32:25
0.05859375,26.9°C,73%,19:32:40
-0.01953125,26.9°C,73%,19:32:56
-0.240234375,26.9°C,73%,19:33:13
-0.119140625,26.9°C,73%,19:33:29
0.076171875,26.9°C,73%,19:33:45
-0.06640625,26.9°C,73%,19:34:01
-0.228515625,26.9°C,73%,19:34:17
-0.04296875,26.9°C,73%,19:34:33
0.072265625,26.9°C,73%,19:34:49
-0.123046875,26.9°C,73%,19:35:05
-0.232421875,26.9°C,73%,19:35:21
-0.005859375,26.9°C,73%,19:35:38
0.06640625,26.9°C,73%,19:35:54
-0.228515625,26.9°C,73%,19:36:10
-0.794921875,26.9°C,73%,19:36:26
-0.48046875,26.9°C,73%,19:36:42
-0.119140625,26.9°C,73%,19:36:58
-0.35546875,26.9°C,73%,19:37:14
-0.330078125,26.9°C,73%,19:37:30
-0.05078125,26.9°C,73%,19:37:46
0.013671875,26.9°C,73%,19:38:03
-0.267578125,26.9°C,73%,19:38:19
-0.2421875,26.9°C,73%,19:38:35
0.05859375,26.9°C,73%,19:38:51
0.052734375,26.9°C,73%,19:39:07
-0.23828125,26.9°C,73%,19:39:23
-0.076171875,26.9°C,73%,19:39:39
0.189453125,26.9°C,73%,19:39:56
0.111328125,26.9°C,73%,19:40:12
-0.166015625,26.9°C,73%,19:40:28
-0.28515625,26.9°C,73%,19:40:44
-0.0625,26.9°C,73%,19:41:00
-0.1640625,26.9°C,73%,19:41:16
-0.2734375,26.9°C,73%,19:41:32
-0.0859375,26.9°C,73%,19:41:49
0.080078125,26.9°C,73%,19:42:05
-0.064453125,26.9°C,73%,19:42:21
-0.212890625,26.9°C,73%,19:42:36
0.033203125,26.9°C,73%,19:42:53
0.103515625,26.9°C,73%,19:43:09
-0.140625,26.9°C,73%,19:43:25
-0.2265625,26.9°C,73%,19:43:41
0.01953125,26.9°C,73%,19:43:57
0.083984375,26.9°C,73%,19:44:13
-0.185546875,26.9°C,73%,19:44:29
-0.197265625,26.9°C,73%,19:44:46
0.103515625,26.9°C,73%,19:45:02
0.1015625,26.9°C,73%,19:45:18
-0.19140625,26.9°C,73%,19:45:34
-0.1640625,26.9°C,73%,19:45:50
0.109375,26.9°C,73%,19:46:06
0.087890625,26.9°C,73%,19:46:22
-0.201171875,26.9°C,73%,19:46:38
-0.1171875,26.9°C,73%,19:46:55
0.09375,27.0°C,73%,19:47:11
0.01953125,27.0°C,73%,19:47:27
-0.22265625,27.0°C,73%,19:47:43
-0.0859375,27.0°C,73%,19:47:59
0.09375,27.0°C,73%,19:48:15
-0.04296875,27.0°C,73%,19:48:32
-0.208984375,27.0°C,73%,19:48:47
-0.03515625,27.0°C,73%,19:49:04
0.080078125,27.0°C,73%,19:49:20
-0.080078125,27.0°C,73%,19:49:36
-0.205078125,27.0°C,73%,19:49:52
0.037109375,27.0°C,73%,19:50:08
0.09375,27.0°C,73%,19:50:24
-0.15234375,27.0°C,73%,19:50:40
-0.208984375,27.0°C,73%,19:50:56
0.03515625,27.0°C,73%,19:51:12
0.08984375,27.0°C,73%,19:51:28
-0.2109375,27.0°C,73%,19:51:44
-0.205078125,27.0°C,73%,19:52:01
0.080078125,27.0°C,73%,19:52:17
0.076171875,27.0°C,73%,19:52:33
-0.21484375,27.0°C,73%,19:52:49
-0.208984375,27.0°C,73%,19:53:05
0.08203125,27.0°C,73%,19:53:21
0.03125,27.0°C,73%,19:53:37
-0.232421875,27.0°C,73%,19:53:53
-0.166015625,27.0°C,73%,19:54:09
0.060546875,27.0°C,73%,19:54:26
-0.025390625,27.0°C,73%,19:54:45
-0.240234375,27.0°C,73%,19:55:01
-0.111328125,27.0°C,73%,19:55:17
0.05859375,27.0°C,73%,19:55:33
-0.09375,27.0°C,73%,19:55:50
-0.2421875,27.0°C,73%,19:56:06
-0.0546875,27.0°C,73%,19:56:22
0.068359375,27.0°C,73%,19:56:38
-0.1640625,27.0°C,73%,19:56:54
-0.2421875,27.0°C,73%,19:57:10
0.0,27.0°C,73%,19:57:26
0.056640625,27.0°C,73%,19:57:42
-0.2109375,27.0°C,73%,19:57:58
-0.240234375,27.0°C,73%,19:58:14
0.05859375,27.0°C,73%,19:58:30
0.06640625,27.0°C,73%,19:58:46
-0.236328125,27.0°C,73%,19:59:03
-0.23046875,27.0°C,73%,19:59:19
0.05859375,27.0°C,73%,19:59:34
0.048828125,27.0°C,73%,19:59:51
-0.2421875,27.0°C,73%,20:00:07
-0.201171875,27.0°C,73%,20:00:23
0.05078125,27.0°C,73%,20:00:39
-0.0078125,27.0°C,73%,20:00:55
-0.24609375,27.0°C,73%,20:01:11
-0.154296875,27.0°C,73%,20:01:27
0.064453125,27.0°C,73%,20:01:43
-0.06640625,27.0°C,73%,20:01:59
-0.23828125,27.0°C,73%,20:02:15
-0.087890625,27.0°C,73%,20:02:31
0.056640625,27.0°C,73%,20:02:48
-0.115234375,27.0°C,73%,20:03:04
-0.24609375,27.0°C,73%,20:03:20
-0.029296875,27.0°C,73%,20:03:36
0.056640625,27.0°C,73%,20:03:52
-0.185546875,27.0°C,73%,20:04:09
-0.24609375,27.0°C,73%,20:04:24
0.021484375,27.0°C,73%,20:04:41
0.068359375,27.0°C,73%,20:04:57
-0.2421875,27.0°C,73%,20:05:13
-0.25,27.0°C,73%,20:05:29
0.04296875,27.0°C,73%,20:05:45
0.046875,27.0°C,73%,20:06:01
-0.25,27.0°C,73%,20:06:17
-0.236328125,27.0°C,73%,20:06:33
0.056640625,27.0°C,73%,20:06:49
0.01953125,27.0°C,73%,20:07:05
-0.25390625,27.0°C,73%,20:07:22
-0.205078125,27.0°C,73%,20:07:38
0.048828125,27.0°C,73%,20:07:54
-0.015625,27.0°C,73%,20:08:10
-0.24609375,27.0°C,73%,20:08:26
-0.119140625,27.0°C,73%,20:08:42
0.07421875,27.0°C,73%,20:08:58
-0.06640625,27.0°C,73%,20:09:14
-0.220703125,27.0°C,73%,20:09:31
-0.0625,27.0°C,73%,20:09:47
0.068359375,27.0°C,73%,20:10:03
-0.146484375,27.0°C,73%,20:10:19
-0.23828125,27.0°C,73%,20:10:35
-0.00390625,27.0°C,73%,20:10:51
0.052734375,27.0°C,73%,20:11:07
-0.189453125,27.0°C,73%,20:11:23
-0.24609375,27.0°C,73%,20:11:39
0.033203125,27.0°C,73%,20:11:56
0.060546875,27.0°C,73%,20:12:12
-0.244140625,27.0°C,73%,20:12:28
-0.240234375,27.0°C,73%,20:12:44
0.0390625,27.0°C,73%,20:13:00
0.04296875,27.0°C,73%,20:13:16
